35	31	30	34	42	25	25	28	22	24	34	25	27	29	29	30	47	22	25	35	49	24	35	46	23	27	37	19	27	33	33	29	13	31	57	29	31	23	20	26	32	37	30	24	30	35	39	40	27	27	20	30	21	17	32	34	32	19	24	34	32	30	35	27	34	51	50	47	41	51	46	39	42	30	34	24	35	41	45	36	40	24	37	45	44	46	28	25	25	31	54	31	46	47	28	48	50	51	44	45	44	49	39	48	45	32	37	35	46	46	33	45	51	33	16	23	48	46	33	51	40	18	37	22	20	27	47	38	45	21	31	28	24	26	33	35	43	43	30	38	43	40	46	46	50	52	47	49	37	31	39	36	24	35	34	39	31	50	44	47	26	29	25	20	31	50	14	19	24	24	28	34	27	27	20	30	31	25	35	35	33	31	35	34	35	34	29	24
36	48	30	30	31	23	22	31	22	24	34	24	23	29	29	30	49	22	22	34	46	30	40	45	24	27	37	19	26	40	35	28	13	31	47	28	31	23	22	26	35	50	34	28	29	49	30	43	25	27	20	31	21	13	45	34	42	19	24	33	32	39	50	40	46	61	62	59	36	47	39	34	39	27	34	24	47	51	40	49	53	28	34	42	39	33	27	25	22	29	49	29	35	38	22	43	45	47	50	53	54	55	33	54	39	30	37	35	46	44	33	45	49	32	17	23	48	45	33	47	50	18	36	21	22	29	54	48	54	24	37	29	29	30	45	49	54	51	37	46	54	52	53	54	53	50	57	59	39	31	45	40	35	31	36	41	45	53	55	52	23	27	25	20	29	43	13	19	24	23	29	39	24	26	19	29	31	25	39	37	43	40	39	37	38	38	34	35
40	24	37	49	54	34	32	21	28	24	30	37	22	20	29	34	50	25	32	43	52	18	40	52	16	23	27	24	30	30	41	37	18	31	70	28	27	28	20	25	22	29	28	24	27	32	54	36	34	30	24	29	29	25	28	40	28	24	25	37	28	25	27	19	30	38	35	29	48	55	51	45	46	39	36	27	30	41	53	32	31	19	33	48	51	58	34	25	32	46	60	38	57	57	43	56	56	56	33	30	38	47	52	49	55	38	39	42	51	54	45	47	61	46	26	33	56	49	45	60	32	23	40	25	17	25	35	33	41	18	28	22	20	22	24	27	35	35	30	35	39	31	39	46	52	54	40	39	45	35	31	31	20	41	36	39	27	49	33	39	35	39	27	23	39	60	13	22	25	24	29	27	25	27	25	35	27	29	31	32	28	24	30	29	30	30	27	17
44	25	37	50	59	37	39	22	28	24	32	37	25	21	29	37	50	22	32	45	55	21	49	55	16	23	27	23	32	30	46	38	18	29	73	30	28	28	20	25	24	30	26	24	29	32	57	36	40	32	24	29	29	28	28	42	28	24	25	42	28	27	28	23	30	41	40	32	50	59	55	49	48	44	40	27	33	40	55	32	33	23	34	49	51	62	38	25	39	47	64	42	61	60	48	57	60	59	37	34	41	49	55	52	58	44	41	53	57	59	51	51	64	54	28	33	61	54	53	65	33	23	40	27	16	25	37	34	43	18	28	22	20	22	26	29	35	39	34	36	45	31	38	46	54	57	40	40	43	36	39	38	21	41	36	39	28	49	35	41	38	43	27	23	40	63	13	21	25	24	29	27	25	27	25	36	29	29	33	35	28	27	35	34	33	31	27	19
44	25	35	49	59	38	38	22	21	24	31	28	24	19	29	37	52	25	35	43	55	22	49	55	16	18	27	24	34	29	46	30	19	31	73	28	27	20	20	25	24	30	28	20	28	28	57	36	38	33	24	29	24	28	28	33	27	16	22	42	24	25	29	23	27	41	40	33	51	60	55	49	48	44	40	27	33	38	54	29	33	23	34	49	52	62	37	25	38	41	64	41	61	60	48	58	60	59	37	35	41	49	55	51	58	43	41	53	57	59	51	49	62	54	22	24	61	54	53	65	33	23	41	28	17	25	37	33	39	18	29	21	20	22	26	28	32	41	31	36	45	28	35	47	55	57	40	44	42	31	39	37	18	45	33	39	27	49	35	42	37	41	24	17	41	63	9	21	23	23	26	28	24	25	24	37	29	29	31	35	28	28	35	34	33	31	29	18
37	33	33	35	34	30	24	28	24	24	32	35	28	28	29	31	42	22	24	37	39	24	40	39	23	28	37	21	26	33	23	35	16	32	49	26	29	24	20	25	32	40	30	23	29	37	31	40	25	31	20	30	27	15	33	38	33	24	24	33	33	30	35	28	33	51	51	47	45	43	30	39	40	28	35	26	35	45	48	39	44	23	37	47	46	37	28	25	24	42	47	31	39	41	24	49	38	41	43	45	43	41	49	47	32	28	34	41	48	45	28	49	55	34	23	31	55	51	37	49	41	18	40	21	20	27	46	41	45	21	31	27	24	26	33	39	41	43	30	38	44	37	45	42	41	41	47	49	39	33	39	37	26	35	36	39	34	50	45	47	25	25	27	22	30	45	16	20	25	24	29	34	27	25	27	31	31	25	38	35	34	31	35	35	36	37	29	27
36	51	25	20	29	24	21	33	22	24	36	26	24	33	29	30	34	18	16	30	45	30	40	36	26	32	42	19	21	45	20	27	12	31	43	29	33	25	24	26	39	50	33	28	33	50	28	43	24	29	16	31	27	11	49	37	41	26	25	32	37	39	52	40	50	66	66	64	34	39	28	34	38	27	31	25	49	53	32	51	53	28	34	43	35	30	23	25	21	28	45	26	33	36	19	35	35	35	52	54	55	54	39	57	29	25	32	39	47	43	27	50	49	32	17	28	52	50	34	45	50	11	35	18	21	29	54	49	54	24	36	30	31	32	45	49	57	52	37	50	57	55	55	54	50	43	60	61	33	31	45	42	35	29	38	41	45	53	55	52	23	25	28	24	25	41	16	18	25	23	31	42	23	24	24	28	34	21	38	37	43	40	37	39	39	39	33	36
33	45	25	21	34	23	23	28	20	24	30	21	17	25	29	28	35	22	22	30	38	27	40	37	21	25	33	17	21	36	23	22	9	27	47	27	28	24	22	26	29	48	32	28	29	50	30	43	25	24	16	31	24	13	43	31	39	24	25	32	30	37	49	34	45	62	62	61	34	43	30	34	40	28	28	24	46	50	33	49	51	26	30	43	35	34	23	25	23	24	46	25	37	39	23	38	38	37	50	51	53	51	45	54	32	23	28	39	48	45	28	46	48	33	16	25	53	48	36	48	49	11	34	20	22	29	52	46	54	24	35	27	29	30	40	46	53	49	34	46	54	50	51	52	47	41	56	57	33	31	39	38	32	33	37	40	42	53	54	51	19	26	27	23	27	42	13	19	25	22	30	36	22	24	22	29	29	21	35	34	41	35	34	35	35	34	30	32
39	37	30	33	40	24	25	19	22	24	26	25	23	21	29	32	46	22	24	35	49	20	45	45	16	23	26	23	27	33	31	25	17	29	51	26	28	25	15	24	24	43	24	27	27	45	41	42	27	26	20	28	29	16	37	30	39	23	25	33	27	36	39	28	36	54	55	53	34	51	45	39	41	30	33	27	38	45	41	43	47	21	29	39	38	44	28	25	25	29	53	32	45	47	28	42	49	50	45	45	46	51	50	51	44	29	31	47	51	51	36	48	54	45	18	26	58	50	43	54	45	18	34	22	22	28	46	43	50	23	34	21	24	24	31	39	49	44	34	42	50	45	47	49	49	51	51	51	40	31	37	38	29	35	36	43	38	49	49	45	29	32	25	21	30	50	13	20	22	23	27	26	24	26	18	32	27	25	31	31	40	27	31	33	34	34	27	27
37	43	30	25	33	25	21	28	21	24	30	22	22	26	29	30	40	22	23	34	40	26	35	36	21	26	33	20	26	36	23	27	14	29	45	27	29	24	22	26	31	48	34	28	29	48	25	43	25	27	20	31	27	13	41	32	40	21	25	32	31	38	45	34	43	59	59	57	37	43	31	36	40	26	33	25	43	49	41	47	51	25	32	42	37	31	27	25	21	29	45	30	34	37	21	40	37	40	48	50	51	50	34	52	28	22	29	34	45	39	25	46	49	29	14	22	47	43	32	45	48	18	36	21	22	29	50	46	52	24	35	27	29	30	40	45	51	47	34	45	52	48	50	50	45	43	54	55	39	32	41	39	33	33	36	41	42	53	52	50	24	26	24	19	29	41	14	20	23	22	27	35	24	26	16	30	29	25	35	34	41	34	34	35	35	35	31	31
36	31	30	35	47	27	29	28	24	24	36	29	28	29	29	32	51	22	26	37	50	24	35	48	23	28	37	19	28	33	41	29	13	31	59	30	31	25	20	26	32	37	30	25	30	38	40	40	29	27	20	30	24	15	32	39	32	26	25	37	34	30	35	27	35	51	50	46	42	53	47	39	42	31	36	24	37	41	46	39	40	24	38	45	44	46	29	25	29	32	54	32	47	47	30	49	51	51	41	44	45	49	41	48	48	37	42	35	45	44	38	47	51	33	18	29	48	45	34	51	40	18	37	24	20	27	47	39	46	21	31	28	24	26	33	37	43	45	33	38	43	40	46	47	53	53	47	49	37	31	39	36	25	35	37	39	33	50	44	47	24	31	28	24	30	50	17	20	25	25	30	34	27	27	25	31	31	25	35	34	33	31	37	34	35	34	29	25
46	24	45	50	58	37	39	24	27	24	37	35	31	27	29	37	57	30	41	49	57	19	54	56	20	27	32	25	44	35	50	39	24	39	73	32	31	27	20	25	28	29	33	24	30	31	57	36	38	33	29	29	29	27	28	42	31	23	25	43	34	28	28	19	30	37	35	29	51	60	56	50	48	44	47	27	32	41	56	31	31	21	43	48	51	62	44	25	39	46	64	46	61	61	49	58	61	62	35	32	39	51	58	53	59	48	49	57	61	62	54	53	65	57	28	29	65	57	56	67	31	30	45	31	20	25	40	32	42	18	30	25	20	22	25	25	34	41	35	36	41	32	45	50	57	59	39	43	49	35	37	36	21	48	36	41	27	49	32	40	37	45	25	21	46	64	16	25	24	26	27	29	28	29	23	40	30	34	31	34	28	25	33	31	31	30	31	16
46	25	42	49	54	35	37	24	29	24	34	39	39	28	29	38	53	25	33	49	53	21	54	51	20	27	32	24	44	31	39	43	23	35	64	30	34	27	20	25	33	30	29	24	31	31	51	36	32	39	24	29	29	22	28	41	31	24	25	39	32	31	27	23	30	39	38	30	51	57	53	50	46	36	50	27	31	39	54	31	33	23	40	48	52	54	46	25	37	49	59	48	54	54	40	56	56	56	33	32	39	49	55	52	52	42	41	57	60	60	50	53	64	56	29	31	65	57	56	64	33	23	42	30	17	25	39	34	43	18	29	25	20	22	27	29	34	38	41	36	44	32	41	45	51	55	39	41	43	37	42	40	22	45	39	39	28	49	34	41	33	37	27	23	37	58	16	22	25	25	29	29	28	28	25	36	31	28	32	32	28	27	33	34	33	31	31	19
37	29	30	35	45	29	28	28	25	24	37	28	28	31	29	32	50	22	26	36	49	22	45	48	23	31	37	21	27	34	39	31	16	32	57	32	33	28	20	27	31	33	30	27	31	39	40	40	30	29	20	30	32	17	31	39	31	27	27	36	35	30	34	23	37	50	49	45	42	51	46	41	43	30	35	26	34	40	46	38	33	23	38	45	44	45	29	25	28	33	53	32	46	47	29	49	50	50	37	38	43	48	51	48	47	36	41	46	51	50	42	51	55	43	21	29	57	52	44	54	37	18	37	23	20	27	47	36	46	21	29	28	24	26	30	32	45	41	33	38	42	43	48	47	52	52	47	47	37	34	36	35	24	35	38	40	29	50	41	46	28	32	28	25	31	51	18	20	25	25	30	34	28	29	23	32	31	25	33	33	32	29	33	32	33	33	27	21
45	24	37	51	59	37	40	24	28	24	36	37	27	26	29	37	54	25	36	45	56	19	54	56	20	27	31	24	34	31	50	37	19	33	73	32	29	27	20	25	27	29	28	24	31	26	58	36	40	31	24	29	29	29	28	43	29	26	25	43	32	27	27	19	30	40	39	33	50	61	57	49	49	44	42	27	32	39	54	31	31	22	39	49	51	62	39	25	40	46	65	43	61	60	48	58	61	61	35	31	38	51	57	52	60	47	47	57	61	62	54	53	65	57	30	34	66	58	57	68	31	23	41	28	17	25	37	33	39	18	28	25	20	22	24	28	34	40	34	36	43	31	41	49	57	59	38	40	43	35	37	37	20	45	37	39	27	49	31	40	39	45	28	24	41	64	14	22	25	25	30	29	26	27	27	37	31	29	31	35	28	25	33	33	32	30	27	18
46	24	40	50	59	37	39	24	29	24	36	40	31	27	29	37	55	25	36	47	56	18	54	56	20	27	32	24	37	31	50	41	20	34	73	32	31	28	20	25	28	29	28	24	31	31	57	36	38	33	24	29	29	27	28	45	29	24	25	43	32	28	26	19	30	39	37	31	50	61	56	50	48	44	46	27	32	40	55	31	31	21	41	49	51	62	42	25	39	48	65	45	61	60	48	58	61	60	35	32	39	51	57	53	59	48	47	57	61	62	54	53	66	57	30	33	66	58	56	67	31	23	42	29	17	25	36	33	41	18	28	25	20	22	24	27	34	37	36	36	44	32	41	49	57	59	39	38	45	36	38	37	20	45	37	39	27	49	32	39	37	43	27	23	41	64	14	22	25	24	29	28	27	27	25	37	31	29	31	34	28	24	33	33	32	30	28	17
46	25	43	51	59	37	39	24	29	24	38	40	32	27	29	37	58	33	44	50	56	22	54	56	20	27	32	26	43	31	50	41	23	39	73	32	31	28	20	25	29	30	35	24	31	32	57	36	40	34	24	29	29	28	28	45	33	24	25	43	34	28	29	23	30	41	40	32	51	61	56	50	48	44	49	27	33	45	55	32	33	24	43	49	52	62	45	25	39	48	65	47	61	60	48	58	61	60	37	34	41	51	60	54	59	48	48	57	61	62	54	53	66	57	30	33	67	59	56	67	33	23	42	32	20	25	42	34	45	18	31	25	20	22	27	29	35	42	36	36	45	33	46	51	57	59	40	46	46	36	42	40	22	49	37	42	28	49	35	42	38	43	27	23	45	64	16	24	25	25	29	29	28	28	25	41	31	29	33	35	28	28	35	34	33	31	35	19
46	25	43	51	58	38	39	24	31	24	39	39	31	28	29	37	56	33	44	50	56	22	49	55	20	28	31	26	43	32	46	43	23	39	73	34	32	30	20	26	29	30	35	27	30	33	57	36	42	35	24	29	32	28	28	46	34	27	27	43	35	29	29	23	33	41	40	31	51	59	54	49	48	44	49	27	33	45	56	33	33	23	43	49	52	62	45	25	39	49	64	47	61	60	48	59	60	59	37	34	41	49	59	54	58	46	46	52	57	59	51	51	64	53	29	34	62	55	52	65	33	23	42	32	20	25	44	34	45	18	31	25	20	22	28	29	37	42	38	35	39	36	47	50	55	58	40	46	46	40	37	35	24	48	40	43	28	49	35	42	39	45	28	25	45	63	17	24	25	26	30	29	29	30	26	41	29	29	33	35	28	28	35	31	31	31	35	19
38	35	34	43	34	32	24	28	27	24	34	35	27	29	29	31	43	22	24	39	39	24	49	40	23	29	37	21	26	33	25	39	16	32	49	28	31	27	20	26	32	45	30	27	30	38	31	40	27	33	20	30	29	15	34	41	37	24	25	33	34	35	35	31	35	51	52	49	46	43	30	39	40	28	36	26	37	47	49	42	48	24	36	47	51	37	29	25	24	45	47	32	39	41	24	54	38	41	45	47	43	42	52	47	33	28	34	51	54	51	37	51	59	47	27	31	61	55	48	53	43	18	41	21	20	27	47	43	48	21	33	28	24	26	36	41	45	45	34	38	46	40	46	43	42	41	47	50	39	37	39	36	31	35	39	40	38	50	46	47	26	27	27	23	30	48	17	20	25	24	29	34	27	27	25	31	31	25	41	37	37	31	38	38	39	39	29	28
37	39	30	29	34	25	22	27	22	24	30	25	24	26	29	30	40	22	23	34	37	24	40	38	20	26	32	20	26	33	21	27	14	29	49	27	29	25	20	26	29	48	29	28	28	45	31	43	27	27	20	30	27	13	37	32	42	23	25	32	31	39	40	33	37	53	54	50	36	40	28	37	39	28	33	25	39	46	40	45	51	24	32	42	39	36	27	25	22	30	45	29	38	41	23	43	35	38	39	42	47	45	51	48	33	25	29	41	48	46	28	47	51	35	17	25	57	51	36	49	48	18	37	21	22	29	49	46	50	24	35	26	27	28	38	45	48	46	37	40	49	43	47	46	41	38	50	52	39	32	39	37	34	33	37	41	43	51	50	49	24	28	25	21	29	46	14	20	24	23	28	33	25	26	19	30	29	25	35	34	43	31	34	35	35	35	29	31
