TRAININGPACKAGE_BODYGUARD	21	24	21	33	27	42	43	45	48	47	48	48	47	42	48	37	37	37	40	41	40	39	47	47	27	28	27	37	37	31	35	29	26	37	33	29	33	32	30	38	44	43	28	25	23	29	22	37	48	42	36	47	48	48	46	28	25
TRAININGPACKAGE_CARAVAN_GUARD	29	32	29	40	31	41	41	45	47	46	46	47	46	40	47	39	35	39	42	42	40	39	47	47	32	34	34	42	42	34	40	30	29	42	39	35	37	37	37	39	41	41	34	32	28	31	29	42	49	41	41	47	47	48	46	34	29
TRAININGPACKAGE_CHI_MASTER	39	39	39	29	41	51	53	56	57	58	58	58	58	58	58	53	53	53	57	43	43	43	57	57	46	51	45	35	35	46	46	41	41	35	50	41	35	35	35	42	53	53	41	39	39	47	34	35	57	57	46	57	57	57	52	51	41
TRAININGPACKAGE_MARTIAL_ARTIST_REVISED	47	48	47	38	48	54	57	58	61	61	62	62	62	62	61	57	56	57	61	51	51	51	61	61	50	54	51	46	45	51	51	48	49	45	54	49	46	46	46	51	57	57	48	47	48	51	45	45	61	60	51	61	61	61	57	54	48
TRAININGPACKAGE_MARTIAL_ARTS_CHALLENGER	42	45	44	35	46	56	59	60	62	62	62	62	62	62	62	57	56	57	60	54	54	54	62	62	48	51	48	45	44	50	50	48	47	44	53	47	45	46	44	54	59	59	45	43	45	51	39	44	62	60	50	62	62	62	59	51	46
TRAININGPACKAGE_MARTIAL_ARTS_CHAMPION	25	29	28	34	31	49	51	51	54	54	54	54	54	50	54	46	46	46	50	45	43	41	54	54	34	35	35	39	38	37	39	32	32	39	41	34	36	33	33	45	51	51	28	27	28	36	25	38	54	50	42	54	54	54	51	37	28
TRAININGPACKAGE_MARTIAL_ARTS_OPERA_PERFORMER	49	48	48	45	47	50	49	51	53	53	54	54	52	56	54	52	52	54	53	49	49	49	53	53	50	50	49	47	47	48	50	39	43	47	53	48	45	45	45	47	51	49	49	50	46	48	46	47	53	53	51	53	53	53	51	51	47
TRAININGPACKAGE_NINJA	50	47	47	49	51	63	62	66	66	64	66	65	64	67	64	62	60	65	64	60	61	62	65	65	53	59	53	51	51	52	54	54	50	51	56	51	49	51	49	61	64	62	55	49	48	54	49	51	65	64	55	65	66	66	64	59	51
TRAININGPACKAGE_SCHOOL_MASTER	32	34	33	25	36	51	54	55	57	57	57	57	57	57	57	52	51	52	56	45	45	45	57	57	40	47	41	34	33	42	42	37	37	34	49	37	32	33	32	46	54	54	34	32	33	45	29	33	57	56	43	57	57	57	53	47	35
TRAININGPACKAGE_SECRET_SOCIETY_MEMBER	17	13	13	16	17	28	20	29	30	27	32	29	26	32	27	27	25	30	28	25	26	27	30	30	17	27	18	17	18	14	20	16	12	17	21	17	13	16	17	26	28	22	23	17	16	18	14	18	28	29	21	30	30	30	29	27	17
TRAININGPACKAGE_MARTIAL_ARTS_STREET_PERFORMER	25	20	20	27	25	33	23	33	33	30	34	31	28	36	30	31	31	36	30	31	33	34	34	34	27	33	24	27	29	20	28	22	18	27	27	24	23	23	23	33	33	24	31	28	25	26	22	29	29	31	29	34	33	33	34	31	25
TRAININGPACKAGE_TEMPLE_MONK	54	54	54	40	53	58	61	64	66	66	66	66	66	66	66	62	62	62	65	55	55	55	66	66	57	59	57	48	48	57	57	53	53	48	60	54	48	48	48	56	61	61	55	52	53	58	47	48	65	65	57	66	66	67	62	61	57
TRAININGPACKAGE_WANDERING_MONK	49	50	50	41	48	51	54	56	58	57	58	58	58	58	58	55	55	55	57	50	50	50	58	58	52	54	52	46	45	51	52	45	46	45	54	50	44	46	45	49	54	54	51	50	48	50	43	45	57	57	52	58	58	59	55	55	51
TRAININGPACKAGE_WARRIOR_PRIEST	34	36	35	28	37	50	53	54	56	57	57	57	57	56	57	51	51	51	56	45	45	44	57	57	42	48	44	35	34	43	43	38	38	35	49	38	33	33	33	45	53	53	37	34	36	43	32	34	56	56	44	57	56	56	52	48	36
TRAININGPACKAGE_MARTIAL_ARTS_WEAPON_MASTER	45	48	47	48	50	64	65	67	67	67	67	67	67	65	67	61	60	61	64	60	60	59	68	68	52	53	51	52	51	54	53	52	52	53	55	51	50	51	47	60	65	65	49	45	48	54	45	51	67	64	54	68	67	67	65	53	49
TRAININGPACKAGE_AMATEUR_MAGE_REVISED	50	49	48	49	45	33	33	33	33	31	33	31	31	31	30	33	33	33	33	33	33	33	30	30	42	43	42	40	40	37	37	37	40	40	37	36	40	40	50	32	33	33	41	50	49	45	48	40	31	33	37	31	31	33	33	43	48
TRAININGPACKAGE_ANIMAL_HANDLER	11	18	11	18	18	23	23	23	23	23	18	23	23	23	23	23	11	23	23	23	23	23	23	23	11	18	18	18	18	18	18	18	18	18	18	18	18	18	18	23	23	23	18	11	11	18	18	18	30	23	18	23	23	23	23	18	18
TRAININGPACKAGE_ARACHNAMANCER	35	34	33	36	37	43	40	38	42	39	39	42	42	39	40	42	39	39	42	41	42	39	41	41	35	41	35	37	37	35	37	37	34	37	39	37	34	37	36	40	40	41	40	35	34	34	36	37	45	42	37	41	42	42	42	41	37
TRAININGPACKAGE_CATALYST_COLLECTOR	20	20	20	23	22	29	28	29	29	29	29	29	29	25	29	25	23	25	27	27	27	26	28	28	20	21	21	24	24	22	22	22	21	25	23	21	21	22	21	25	27	28	21	18	20	22	21	24	31	30	23	28	29	32	32	21	21
TRAININGPACKAGE_CORPIST_CASTER	22	22	22	22	22	17	17	17	17	17	17	17	17	17	17	16	15	16	17	17	17	17	17	17	18	20	20	20	20	20	20	20	20	20	20	18	20	20	22	17	16	17	20	21	22	22	22	20	20	17	20	17	17	20	20	20	22
TRAININGPACKAGE_CRYSTALIST_CASTER	29	29	29	29	29	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	27	27	27	27	27	27	27	27	27	27	27	27	27	27	29	25	25	25	27	29	29	28	29	27	25	25	27	25	25	25	25	27	29
TRAININGPACKAGE_DEMONOLOGIST	54	53	51	52	48	42	37	41	42	39	42	41	37	41	40	42	42	42	39	42	42	42	37	37	46	46	46	47	47	46	46	39	43	46	45	45	46	47	54	35	37	37	46	54	52	46	50	47	40	39	47	37	36	42	44	47	49
TRAININGPACKAGE_GUILD_APPRENTICE	48	46	46	48	41	34	33	34	34	31	34	31	31	31	31	34	34	34	34	34	34	34	31	31	42	44	41	39	39	35	36	36	37	39	36	34	38	38	48	33	34	33	41	49	46	43	46	39	32	34	36	33	33	34	34	43	46
TRAININGPACKAGE_HEDGE_WIZARD	54	54	51	52	47	42	39	43	45	45	45	45	41	45	43	45	45	45	43	43	43	43	37	37	46	47	45	46	46	45	45	43	43	45	43	40	45	45	54	41	43	39	45	54	54	50	52	46	42	43	46	39	41	45	45	48	50
TRAININGPACKAGE_HERBALIST_CASTER	24	24	24	24	24	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	21	21	21	21	21	21	21	21	21	21	21	21	21	21	24	18	18	18	21	24	24	23	24	21	18	18	21	18	18	18	18	21	24
TRAININGPACKAGE_JOURNEYING_APPRENTICE	37	35	35	37	33	29	29	29	29	27	29	27	27	27	27	28	27	28	29	29	29	29	27	27	31	33	32	31	31	29	29	29	31	31	29	28	31	31	37	28	28	29	31	36	35	34	35	31	30	29	29	28	28	31	31	33	35
TRAININGPACKAGE_LIBRARIAN	29	29	29	29	26	25	21	24	25	22	25	25	22	25	25	25	25	25	24	25	25	25	25	25	28	27	27	28	28	26	28	23	23	28	28	28	26	28	29	22	22	21	27	30	27	21	27	28	25	25	28	25	25	25	25	28	26
TRAININGPACKAGE_NOMENIST_CASTER	29	29	29	29	27	20	20	20	20	20	20	20	20	17	20	20	20	20	20	20	20	20	20	20	24	24	24	24	24	24	24	24	24	24	23	24	24	24	29	20	20	20	24	31	29	24	29	24	20	20	24	20	20	20	20	24	27
TRAININGPACKAGE_POTIONER	30	30	30	30	28	22	22	22	22	22	22	22	22	20	22	22	22	22	22	22	22	22	22	22	26	26	26	26	26	26	26	26	26	26	25	26	26	26	30	22	22	22	26	32	30	24	30	26	22	22	26	22	22	22	22	26	28
TRAININGPACKAGE_SPELL_RESEARCHER	45	41	41	45	33	27	26	27	27	24	27	24	23	24	24	27	27	27	26	27	27	27	22	22	34	35	34	33	33	29	29	28	31	32	29	27	32	33	45	24	26	26	33	45	40	31	40	33	25	27	30	24	24	27	28	36	38
TRAININGPACKAGE_SPELL_STUDENT	49	45	45	49	38	29	28	29	29	25	29	25	25	25	25	29	30	29	29	29	29	29	26	26	39	42	38	36	37	29	32	30	33	36	32	29	35	35	49	27	29	28	39	49	46	39	45	37	25	29	32	28	27	29	29	41	45
TRAININGPACKAGE_CHANCELLOR	56	53	51	54	46	35	32	33	35	34	35	34	34	34	34	35	35	35	33	35	35	35	34	34	44	42	42	43	43	42	42	40	40	43	45	45	43	43	54	35	35	32	41	57	53	49	51	43	34	34	45	34	34	35	37	45	48
TRAININGPACKAGE_CULTIST	51	49	48	51	45	42	41	42	42	40	42	40	39	37	40	40	40	40	38	40	40	39	38	38	44	45	44	45	45	41	41	38	42	44	43	40	42	43	51	35	39	41	43	52	49	44	47	45	41	38	41	40	37	42	42	45	46
TRAININGPACKAGE_INQUISITOR	36	31	32	39	32	36	31	33	36	34	36	34	34	31	34	32	30	32	30	34	34	33	33	33	32	33	29	32	33	28	30	28	25	33	30	27	28	30	37	30	34	31	30	37	34	34	34	33	35	41	33	34	36	36	38	34	37
TRAININGPACKAGE_MEDIC	49	46	45	46	40	35	36	36	36	37	37	37	37	37	37	36	36	36	36	35	35	35	36	36	38	38	38	38	38	38	38	38	38	38	43	41	38	38	46	35	36	36	38	50	46	42	45	38	36	36	38	36	36	36	35	38	40
TRAININGPACKAGE_MEDIUM	56	54	51	53	46	35	45	45	45	46	46	46	46	46	45	45	45	45	45	39	39	39	43	43	45	46	45	43	43	42	42	43	43	43	50	44	43	43	54	39	45	45	44	57	54	50	52	43	41	44	42	43	44	45	39	46	49
TRAININGPACKAGE_MINISTER	53	51	48	51	42	33	28	30	33	31	33	33	31	33	32	33	33	33	30	33	33	33	32	32	40	37	37	40	40	39	40	34	34	40	43	44	39	40	52	31	31	28	37	55	50	45	48	40	32	32	43	31	32	33	36	40	43
TRAININGPACKAGE_MISSIONARY	54	52	50	52	46	42	35	39	42	39	42	42	39	42	41	41	39	41	39	42	42	42	41	41	46	45	45	46	46	45	46	39	39	46	47	47	45	46	53	39	38	35	45	55	51	47	50	46	45	41	48	41	41	46	47	46	47
TRAININGPACKAGE_PILGRIM	54	52	49	54	46	45	47	47	49	49	49	49	49	45	49	42	39	42	46	46	45	44	49	49	41	42	44	48	47	46	47	44	44	48	47	46	47	46	54	46	46	47	42	54	52	49	50	47	50	45	47	49	49	51	50	43	46
TRAININGPACKAGE_PROTECTOR	47	48	45	55	45	54	55	55	57	57	57	57	57	48	57	50	50	50	51	50	49	48	57	57	45	40	46	54	53	50	51	45	45	54	51	49	52	50	53	52	54	55	41	50	47	49	45	53	57	51	52	57	57	57	55	42	41
TRAININGPACKAGE_TEMPLAR	34	42	38	52	43	54	57	57	59	59	59	59	59	51	59	54	54	54	56	53	51	50	59	59	45	39	47	53	53	52	51	46	46	53	50	48	52	52	50	54	57	57	41	43	41	51	43	53	59	55	52	59	59	59	58	41	38
TRAININGPACKAGE_THEURGIST	58	56	53	56	49	40	40	40	40	40	40	40	40	40	39	40	40	40	40	40	40	40	39	39	47	47	47	47	47	47	47	47	47	47	49	49	47	47	57	40	40	40	47	60	56	51	54	47	39	39	47	38	39	40	40	47	50
TRAININGPACKAGE_WITCH	60	57	55	58	51	44	44	44	44	40	44	40	40	40	39	43	41	43	41	44	44	44	39	39	49	50	49	49	49	47	47	45	49	49	49	48	49	49	59	39	40	44	49	61	57	51	55	49	43	41	47	40	38	46	46	50	52
TRAININGPACKAGE_BEASTMASTER	35	37	34	39	39	45	41	45	45	43	42	43	42	45	43	42	32	44	43	43	45	45	43	43	30	39	37	37	37	36	37	37	36	37	37	35	36	37	39	45	43	42	39	33	33	40	39	37	49	43	37	43	45	46	46	39	39
TRAININGPACKAGE_CHARLATAN	32	29	30	32	32	37	29	33	36	34	36	35	34	35	34	35	33	35	33	35	37	35	35	35	30	34	27	31	31	29	31	28	25	31	33	32	28	31	31	35	36	31	33	31	31	31	32	31	35	37	34	35	36	36	40	37	32
TRAININGPACKAGE_DREAM_TRAVELLER	46	44	41	45	39	35	39	41	42	41	45	42	39	42	41	42	42	42	42	37	37	37	35	35	37	39	37	39	39	36	36	33	37	37	44	31	37	39	45	31	39	39	39	45	39	37	41	39	37	42	36	37	38	42	37	39	39
TRAININGPACKAGE_DREAMWEAVER	43	41	39	40	37	33	37	39	40	39	42	41	39	41	40	40	40	40	40	35	35	35	36	36	35	37	35	36	36	35	35	31	35	35	43	32	35	36	40	31	38	37	37	42	38	38	39	36	36	40	35	37	37	40	35	36	37
TRAININGPACKAGE_FORTUNE_TELLER	35	31	33	35	27	22	18	20	22	18	22	18	16	18	18	22	22	22	20	22	22	22	16	16	28	29	27	25	25	22	22	21	23	24	21	17	24	24	35	20	21	18	26	35	32	29	33	25	21	22	24	20	20	22	24	31	34
TRAININGPACKAGE_HERMIT	33	34	33	32	34	37	45	45	45	46	46	46	45	46	46	41	38	41	45	42	42	42	45	45	31	35	34	35	35	35	35	35	34	34	40	30	34	35	31	41	41	45	35	29	33	35	33	35	48	45	35	45	45	49	48	35	33
TRAININGPACKAGE_HOURI	37	34	35	37	37	38	33	33	37	36	36	37	37	35	36	36	37	35	34	37	38	35	37	37	35	37	32	36	37	33	36	32	30	36	38	36	33	34	36	36	36	33	36	38	37	36	36	37	36	39	38	37	37	37	40	39	37
TRAININGPACKAGE_MARINER	41	41	41	41	41	39	39	39	39	39	39	39	39	41	39	39	37	40	39	39	39	39	39	39	37	39	39	39	39	39	40	39	39	39	39	37	39	39	41	39	39	39	39	41	40	43	41	39	41	39	40	39	39	42	43	40	41
TRAININGPACKAGE_ORACLE	45	41	42	45	35	28	27	28	28	25	28	25	24	25	25	28	28	28	28	28	28	28	25	25	36	38	36	33	33	29	29	29	33	33	29	28	33	31	45	27	28	27	34	45	42	38	42	33	27	28	29	27	27	28	28	38	43
TRAININGPACKAGE_PHYSICIAN	53	53	53	53	51	49	49	49	49	49	49	49	49	47	49	49	49	49	49	49	49	49	49	49	50	50	50	50	50	50	50	50	50	50	49	50	50	50	53	49	49	49	50	53	53	49	53	50	49	49	50	49	49	49	49	50	51
TRAININGPACKAGE_PROTéGé	55	54	51	54	48	35	35	35	35	32	35	32	32	32	31	35	35	35	35	35	35	35	31	31	45	46	45	44	44	41	41	40	44	44	39	40	44	44	55	33	35	35	45	55	54	49	52	44	32	34	41	31	32	35	35	46	50
TRAININGPACKAGE_SAGE	52	51	51	52	49	42	42	42	42	40	42	40	40	39	40	42	42	42	41	42	42	42	40	40	47	47	47	47	47	46	46	45	47	47	46	46	47	47	52	39	41	42	47	52	51	45	50	47	40	41	46	40	39	42	42	47	49
TRAININGPACKAGE_ATHLETE	23	25	23	24	25	29	37	37	38	37	38	37	38	37	38	34	32	34	34	35	35	34	39	39	22	25	24	26	24	27	27	27	26	24	25	26	26	26	23	35	38	37	25	23	19	29	24	24	37	33	28	39	37	38	39	26	24
TRAININGPACKAGE_CAVALIER	25	27	26	29	29	43	41	41	43	43	43	43	43	39	43	36	35	36	36	39	39	38	45	45	28	25	26	31	31	30	30	27	27	32	31	29	30	29	27	39	43	41	25	25	26	32	26	31	45	37	32	45	43	43	45	27	28
TRAININGPACKAGE_CHAMBERLAIN	25	24	24	27	25	27	24	25	27	27	27	27	27	27	27	27	28	27	25	27	27	27	28	28	27	27	24	27	28	24	27	24	22	27	27	25	25	25	25	27	27	24	27	28	27	25	24	28	25	27	28	28	27	27	28	27	25
TRAININGPACKAGE_ESCORT	21	19	19	23	21	23	17	20	23	23	23	23	22	23	23	23	24	23	20	23	23	23	24	24	23	22	18	23	24	19	23	17	16	23	23	21	21	20	20	23	23	17	22	24	23	21	19	24	21	23	25	24	23	23	25	23	21
TRAININGPACKAGE_FARMER	26	30	27	29	30	33	41	41	41	41	39	41	41	40	41	36	29	35	39	39	39	38	41	41	27	30	30	31	30	31	31	31	31	30	30	30	31	31	29	39	40	41	30	25	27	30	29	30	46	37	31	41	41	45	45	30	29
TRAININGPACKAGE_GLADIATOR	38	45	41	48	46	61	63	63	64	64	64	64	64	60	64	55	55	56	59	58	58	57	64	64	48	48	49	51	50	51	51	50	49	50	51	47	49	50	43	60	63	63	45	41	42	50	41	50	64	58	51	64	64	64	63	48	46
TRAININGPACKAGE_GOSSIP	16	16	16	16	14	16	9	14	16	14	16	16	11	16	16	16	16	16	14	16	16	16	13	13	16	16	14	17	17	16	17	11	12	16	16	14	14	14	13	13	13	9	16	16	13	13	14	17	16	16	18	14	14	16	17	17	14
TRAININGPACKAGE_GUIDE	19	20	19	20	20	22	21	22	22	22	21	22	21	22	22	21	18	21	22	22	22	22	22	22	18	20	20	20	20	20	20	19	20	20	20	19	20	19	19	22	21	21	20	18	19	20	20	20	25	22	20	22	22	24	24	20	20
TRAININGPACKAGE_GUILD_MEMBER	24	23	23	25	24	25	23	24	25	25	25	25	25	25	25	25	25	25	24	25	25	25	25	25	25	25	23	25	25	23	25	23	22	25	25	24	24	24	24	25	25	23	25	25	25	22	23	25	24	25	25	25	25	25	25	25	24
TRAININGPACKAGE_HENCHMAN	22	22	21	24	23	25	23	24	25	25	24	25	24	25	25	25	24	25	24	25	25	25	24	24	23	24	22	24	25	23	24	23	21	24	24	22	23	24	23	24	24	23	24	23	22	23	22	25	26	25	25	25	24	25	26	24	23
TRAININGPACKAGE_INNKEEPER	29	27	27	30	28	29	26	27	29	29	29	29	29	29	29	29	30	29	27	29	29	29	30	30	29	29	27	29	30	27	29	27	25	29	29	28	28	28	29	29	29	26	29	31	30	27	27	30	27	29	30	30	29	29	30	29	28
TRAININGPACKAGE_MOTHER	24	24	24	24	25	28	24	26	28	27	28	28	26	28	28	28	28	28	27	28	28	28	24	24	25	27	24	27	27	27	27	26	24	26	26	23	25	27	24	25	25	24	27	23	22	24	24	27	28	28	28	26	27	28	29	27	25
TRAININGPACKAGE_NOBLE	25	26	25	26	26	28	25	26	28	28	27	28	27	28	28	28	27	28	26	28	28	28	25	25	25	25	24	27	27	27	27	25	24	26	26	25	26	27	26	27	27	25	25	24	24	26	26	27	29	28	29	27	27	28	30	27	26
TRAININGPACKAGE_PANHANDLER	19	13	14	22	19	26	23	24	25	24	24	25	26	24	24	25	28	24	25	25	26	24	27	27	23	27	19	23	25	14	23	20	14	23	24	21	18	20	19	25	25	24	27	24	22	18	16	25	23	25	23	27	25	25	26	25	19
TRAININGPACKAGE_PIRATE	29	29	29	31	31	37	37	37	37	37	37	37	37	36	37	34	33	36	36	35	35	35	37	37	29	31	31	31	31	31	31	31	31	32	31	29	30	30	29	35	36	37	31	28	29	32	30	31	40	36	32	37	37	41	41	31	30
TRAININGPACKAGE_SCRIBE	31	31	31	31	29	28	29	31	31	29	32	32	30	32	31	31	31	31	31	29	29	29	31	31	31	31	31	31	31	29	31	26	27	31	35	31	29	31	31	27	29	29	31	34	29	27	29	31	30	31	31	31	31	31	29	31	29
TRAININGPACKAGE_VETERINARIAN	21	25	21	25	25	29	29	29	29	29	27	29	29	28	29	29	22	28	29	29	29	28	29	29	21	25	25	25	25	25	25	25	25	25	25	25	25	25	25	29	29	29	25	21	21	25	25	25	34	28	25	29	29	29	29	25	25
